Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Rotational speed [rad/s],Power [W],type_encoded
301.2,312.3,38.4,85,160.01178582284012,6144.452575597061,1
301.2,312.3,38.3,87,162.1061809252333,6208.666729436435,2
301.2,312.4,47.8,90,146.08405839192537,6982.817991134032,0
301.2,312.4,59.0,95,144.30382255489116,8513.925530738577,1
301.2,312.4,53.5,97,154.98523757709646,8291.71021037466,1
301.2,312.4,36.6,99,149.53981031087415,5473.157057377994,2
301.2,312.4,39.6,102,157.60323145508795,6241.087965621483,2
301.0,312.3,36.4,105,151.32004614790836,5508.049679783864,1
301.0,312.3,42.6,107,155.82299561805374,6638.059613329089,1
301.0,312.2,33.0,109,167.6563279465753,5532.658822236985,1
301.0,312.3,34.9,111,162.31562043547262,5664.815153197995,1
301.0,312.2,34.1,113,161.26842288427605,5499.253220353813,1
301.1,312.3,34.5,115,166.19025137490004,5733.563672434051,1
301.0,312.2,40.3,117,155.92771537317338,6283.886929538887,0
301.1,312.3,34.9,122,155.61355610781442,5430.913108162723,1
301.1,312.4,37.9,124,149.74924982111347,5675.4965682202,1
301.1,312.4,25.1,126,189.43803701146453,4754.89472898776,2
301.1,312.3,39.0,129,160.6401043535581,6264.964069788765,1
301.1,312.3,25.9,131,193.94098648160988,5023.071549873695,2
301.1,312.3,31.9,134,167.02800941585733,5328.193500365848,1
301.0,312.3,43.5,136,149.1209312903955,6486.760511132205,1
301.0,312.2,28.8,138,185.98228509251575,5356.289810664453,1
301.0,312.2,41.5,140,156.97491292437,6514.458886361354,2
301.0,312.2,9.7,143,283.79053637427796,2752.768202830496,2
300.9,312.1,51.7,146,142.31414720761762,7357.641410633832,1
300.9,312.1,31.0,148,169.33184402848985,5249.287164883185,2
300.8,312.0,53.3,151,151.11060663766904,8054.195333787759,2
300.8,312.0,50.2,154,143.8849435344125,7223.024165427509,1
300.9,312.1,23.0,156,193.83626672649024,4458.234134709275,2
300.8,312.0,67.3,159,133.41296802244653,8978.69274791065,2
300.9,312.0,44.0,162,160.5353845984384,7063.5569223312905,1
300.8,312.0,37.3,164,154.67107831173746,5769.231221027807,1
300.9,312.1,46.0,166,153.10028198494257,7042.612971307358,1
301.0,312.1,28.4,168,174.25367251911385,4948.804299542833,2
300.8,311.9,41.1,171,148.0737337391989,6085.830456681075,1
300.9,312.0,17.8,173,222.94835864975565,3968.4807839656505,0
300.8,311.8,61.1,178,138.54423602330988,8465.052821024234,1
300.8,311.8,43.3,180,149.4350905557545,6470.53942106417,1
300.9,312.0,56.1,182,143.9896632895322,8077.820110542756,2
300.9,312.0,50.7,185,146.817096677763,7443.626801562585,2
300.9,312.0,44.2,188,157.07963267948966,6942.919764433444,1
301.0,312.0,37.5,190,163.1533784764299,6118.251692866122,2
300.9,312.0,41.4,193,151.52948565814768,6273.320706247314,2
301.0,312.0,39.3,196,158.96458827164352,6247.30831907559,1
301.0,311.9,23.5,198,197.8156174210373,4648.667009394377,1
301.0,312.1,30.7,200,175.4055898254301,5384.9516076407035,1
300.9,312.0,27.9,202,180.1179788058148,5025.291608682232,0
301.0,312.0,34.6,207,156.97491292437,5431.331987183202,2
300.9,312.0,43.8,210,150.90116712742972,6609.471120181421,1
300.9,312.0,42.7,212,146.2934979021647,6246.732360422433,0
300.9,312.0,38.7,217,156.34659439365203,6050.613203034334,1
300.8,312.0,50.7,219,148.91149178015618,7549.812633253919,2
300.7,311.9,50.2,222,146.502937412404,7354.447458102682,1
300.6,311.9,44.9,224,149.22565104551518,6700.2317319436315,1
300.6,311.8,44.8,226,157.1843524346093,7041.858989070497,1
300.6,311.9,35.3,0,170.58848108992575,6021.773382474378,2
300.6,312.0,42.2,3,156.03243512829306,6584.568762413967,1
300.7,312.0,32.4,5,162.31562043547262,5259.026102109313,1
300.8,312.0,46.5,7,148.28317324943822,6895.167556098877,1
300.7,311.9,38.8,9,155.50883635269474,6033.742850484556,1
300.7,311.8,36.8,11,163.78169700714787,6027.166449863041,1
300.7,311.7,19.7,13,200.01473227855016,3940.290225887438,1
300.7,311.7,46.1,15,152.89084247470325,7048.26783808382,1
300.7,311.8,34.1,17,167.8657674568146,5724.222670277379,1
300.7,311.8,47.3,19,155.61355610781442,7360.5212038996215,1
300.8,311.9,31.8,21,163.36281798666923,5194.937611976082,1
300.8,311.9,39.3,23,156.87019316925034,6164.998591551538,1
300.8,311.9,48.5,25,149.8539695762331,7267.917524447306,0
300.8,311.9,45.1,30,155.61355610781442,7018.1713804624305,1
300.7,311.9,35.8,32,155.61355610781442,5570.9653086597555,1
300.7,311.8,38.1,34,150.90116712742972,5749.3344675550725,1
300.7,311.9,55.1,36,143.04718549345523,7881.899920689383,2
300.6,311.8,41.4,39,154.04275978101953,6377.370254934208,1
300.6,311.9,38.2,41,153.20500174006224,5852.431066470378,1
300.6,311.9,41.3,43,147.96901398407925,6111.120277542473,1
300.6,311.9,30.5,45,167.97048721193426,5123.099859963995,0
300.7,312.0,51.1,50,146.71237692264333,7497.002460747074,1
300.6,311.8,27.2,52,172.99703545767792,4705.519364448839,1
300.5,311.9,45.7,54,146.92181643288265,6714.327010982737,1
300.5,311.9,21.7,56,197.60617791079798,4288.054060664316,1
300.4,311.8,47.9,58,147.13125594312197,7047.587159675542,1
300.2,311.6,41.1,60,156.66075365901102,6438.756975385353,0
300.1,311.5,43.4,65,156.97491292437,6812.711220917658,1
300.2,311.5,37.2,67,162.21090068035298,6034.245505309132,1
300.3,311.6,44.9,69,158.65042900628455,7123.404262382176,1
300.2,311.6,37.7,71,161.26842288427605,6079.8195427372075,1
300.2,311.5,44.3,73,149.33037080063482,6615.335426468122,0
300.2,311.6,41.4,78,153.41444125030156,6351.357867762485,2
300.3,311.6,54.1,81,142.31414720761762,7699.195363932114,2
300.3,311.7,36.4,84,162.4203401905923,5912.1003829375595,2
300.5,311.8,34.8,87,167.13272917097697,5816.218975149998,1
300.5,311.9,26.3,89,174.8819910498318,4599.396364610577,2
300.4,311.9,21.3,92,195.61650256352445,4166.631504603071,1
300.6,312.0,39.8,94,156.03243512829306,6210.090918106063,2
300.5,311.9,35.2,97,175.51030958054977,6177.962897235352,2
300.5,311.9,22.1,100,196.34954084936206,4339.324852770902,2
300.5,312.0,23.0,103,195.51178280840477,4496.77100459331,2
300.5,312.0,29.5,106,172.36871692695996,5084.877149345319,1
300.5,312.0,43.2,108,143.9896632895322,6220.353454107791,0
300.5,312.0,36.7,113,163.1533784764299,5987.728990084978,1
300.4,312.0,34.9,115,170.79792060016507,5960.847428945761,1
300.4,312.0,43.0,117,143.04718549345523,6151.028976218575,1
300.3,311.8,48.0,119,142.41886696273727,6836.1056142113885,1
300.3,311.8,39.7,121,162.00146117011366,6431.458008453513,1
300.3,311.7,31.2,123,164.5147352929855,5132.859741141147,1
300.2,311.5,36.1,125,160.01178582284012,5776.425468204528,1
300.2,311.5,43.6,127,149.9586893313528,6538.198854846982,0
300.2,311.6,53.5,132,141.99998794225866,7596.9993549108385,1
300.1,311.5,46.2,134,148.91149178015618,6879.710920243216,0
300.1,311.4,42.2,139,150.58700786207075,6354.771731779386,1
300.2,311.4,44.4,141,155.29939684245542,6895.29321980502,1
300.2,311.4,49.8,143,139.38199406426716,6941.223304400504,1
300.2,311.4,37.5,145,153.20500174006224,5745.187565252334,1
300.1,311.4,40.6,147,151.42476590302803,6147.845495662938,1
300.1,311.4,45.7,149,141.99998794225866,6489.399448961221,1
300.1,311.3,30.3,151,175.51030958054977,5317.962380290658,1
300.1,311.4,23.0,153,200.01473227855016,4600.338842406653,1
300.2,311.6,56.9,155,143.9896632895322,8193.01184117438,1
300.2,311.6,40.8,157,158.44098949604523,6464.392371438645,2
300.2,311.6,35.7,160,158.2315499858059,5648.866334493271,1
300.2,311.6,28.8,162,174.04423300887453,5012.473910655586,0
300.2,311.7,48.3,167,156.34659439365203,7551.540509213392,1
300.2,311.7,37.4,169,162.83921921107094,6090.186798494053,2
300.3,311.7,41.5,172,152.053084433746,6310.203004000458,1
300.2,311.6,39.0,174,157.07963267948966,6126.105674500097,1
300.2,311.7,30.5,176,167.8657674568146,5119.905907432845,1
300.3,311.7,27.8,178,176.13862811126774,4896.653861493243,1
300.3,311.8,37.7,180,164.09585627250686,6186.4137814735095,1
300.3,311.8,46.0,182,147.96901398407925,6806.574643267646,1
300.3,311.9,41.6,184,149.6445300659938,6225.212450745342,2
300.3,311.9,31.5,187,177.1858256624643,5581.353508367626,1
300.4,311.9,48.7,189,154.5663585566178,7527.381661707288,1
300.4,312.0,30.4,191,167.13272917097697,5080.8349667977,2
300.3,311.9,49.0,194,145.56045961632708,7132.4625212000265,0
300.3,311.8,33.7,199,168.28464647729325,5671.192586284783,2
300.3,311.7,26.3,202,190.69467407290043,5015.269928117282,1
300.3,311.8,18.5,204,224.20499571119157,4147.792420657044,0
300.4,311.8,33.1,209,162.62977970083162,5383.045708097527,2
300.4,311.8,45.1,0,151.0058868825494,6810.365498402978,2
300.4,311.7,45.6,3,152.7861227195836,6967.047196013013,1
300.4,311.8,13.5,5,261.3805087786708,3528.6368685120556,0
300.4,311.8,57.2,10,143.1519052485749,8188.288980218485,1
300.3,311.8,19.6,12,209.85838925979817,4113.224429492045,1
300.3,311.7,47.5,14,147.23597569824162,6993.708845666477,1
300.3,311.8,33.0,16,162.1061809252333,5349.503970532699,1
300.3,311.7,55.2,18,139.59143357450648,7705.4471333127585,1
300.2,311.6,26.4,20,185.0398072964388,4885.050912625984,1
300.2,311.6,27.0,22,191.3229926036184,5165.720800297697,1
300.2,311.6,46.4,24,160.5353845984384,7448.841845367542,2
300.2,311.5,36.8,27,158.65042900628455,5838.3357874312715,0
300.2,311.4,41.0,32,164.2005760276265,6732.223617132687,1
300.2,311.4,47.8,34,152.053084433746,7268.137435933058,1
300.2,311.4,37.9,36,150.06340908647243,5687.403204377305,1
300.1,311.3,33.8,38,172.7875959474386,5840.220743023424,2
300.1,311.4,31.3,41,170.58848108992575,5339.419458114676,1
300.0,311.3,39.2,43,159.17402778188284,6239.621889049808,1
300.0,311.2,43.1,45,145.87461888168605,6287.196073800669,0
299.9,311.2,49.6,50,142.8377459832159,7084.75220076751,0
299.9,311.3,50.0,55,145.4557398612074,7272.78699306037,2
299.8,311.1,46.1,58,153.5191610054212,7077.233322349918,1
299.7,311.1,32.4,60,172.7875959474386,5598.318108697011,1
299.6,311.0,36.3,62,162.73449945595127,5907.26233025103,1
299.6,310.9,39.7,64,154.3569190463785,6127.969686141227,2
299.5,310.8,32.4,67,167.5516081914556,5428.672105403161,0
299.5,310.8,54.9,72,141.99998794225866,7795.79933803,1
299.5,310.8,38.2,74,164.5147352929855,6284.462888192047,1
299.6,310.9,28.0,76,173.6253539883959,4861.509911675084,1
299.6,310.8,49.9,78,145.87461888168605,7279.143482196134,1
299.7,311.0,49.8,80,151.63420541326735,7551.383429580714,2
299.7,310.9,40.4,83,154.67107831173746,6248.711563794193,1
299.7,311.0,42.7,85,157.7079512102076,6734.129516675865,2
299.7,310.9,32.1,88,176.4527873766267,5664.134474789717,2
299.6,310.9,31.8,91,160.5353845984384,5105.025230230342,1
299.5,310.8,41.0,93,151.52948565814768,6212.708911984055,1
299.5,310.7,39.5,95,155.82299561805374,6155.008326913123,2
299.6,310.8,50.4,98,149.4350905557545,7531.5285640100265,2
299.5,310.7,41.3,101,149.1209312903955,6158.694462293334,2
299.5,310.7,40.9,104,154.14747953613917,6304.631913028092,1
299.5,310.7,45.7,106,150.58700786207075,6881.826259296634,1
299.6,310.8,42.4,108,157.81267096532727,6691.257248929876,1
299.6,310.7,52.1,110,145.87461888168605,7600.067643735843,1
299.5,310.8,52.4,112,134.3554458185235,7040.225360890631,1
299.6,310.8,30.9,114,172.15927741672064,5319.721672176667,1
299.6,310.8,46.9,116,156.87019316925034,7357.212059637841,1
299.6,310.8,40.8,118,146.60765716752368,5981.592412434966,1
299.6,310.9,31.2,120,175.82446884590874,5485.723427992352,0
299.7,311.1,30.3,125,169.4365637836095,5133.927882643368,2
299.6,311.0,30.2,128,179.48966027509684,5420.587740307925,0
299.6,311.0,35.0,133,164.82889455834447,5769.011309542057,1
299.7,311.1,36.4,135,164.82889455834447,5999.771761923738,1
299.6,310.9,40.9,137,154.14747953613917,6304.631913028092,1
299.6,311.0,33.2,139,162.52505994571194,5395.831990197637,1
299.7,311.1,31.4,141,167.8657674568146,5270.985098143979,1
299.7,311.1,47.1,143,141.68582867689966,6673.402530681974,0
299.7,311.1,30.6,148,176.97638615222502,5415.477416258086,1
299.8,311.2,26.3,150,182.7359726838063,4805.956081584106,2
299.9,311.3,45.7,153,159.38346729212216,7283.824455249984,1
300.0,311.4,34.5,155,171.84511815136167,5928.656576221978,0
299.9,311.4,28.9,160,167.13272917097697,4830.135873041234,1
299.9,311.4,37.0,162,156.76547341413067,5800.322516322834,0
299.9,311.3,52.3,167,143.57078426905355,7508.7520172715,1
299.9,311.3,41.2,169,151.32004614790836,6234.385901293825,2
299.8,311.2,40.0,172,163.78169700714787,6551.2678802859145,1
299.7,311.1,44.9,174,150.6917276171904,6766.058570011848,1
299.7,311.2,52.1,176,141.58110892178001,7376.375774824739,1
299.8,311.3,35.4,178,163.36281798666923,5783.043756728091,1
299.7,311.2,42.3,180,169.22712427337018,7158.307356763558,2
299.7,311.2,23.7,183,192.16075064457567,4554.2097902764435,1
299.7,311.1,32.7,185,172.68287619231896,5646.73005148883,2
299.8,311.1,47.3,188,152.053084433746,7192.110893716185,1
299.8,311.1,17.7,190,224.51915497655054,3973.9890430849446,1
299.7,311.1,41.0,192,162.73449945595127,6672.114477694002,1
299.7,311.0,25.4,194,191.3229926036184,4859.6040121319065,1
299.6,310.9,46.3,196,151.63420541326735,7020.663710634278,1
299.6,310.9,38.8,198,160.22122533307945,6216.583542923482,2
299.7,311.0,21.0,201,207.65927440228532,4360.844762447991,1
299.7,310.9,37.2,203,169.64600329384882,6310.831322531177,2
299.6,310.9,29.8,206,170.69320084504542,5086.657385182354,2
299.6,310.9,65.2,209,128.70057904206186,8391.277753542434,1
299.5,310.8,22.3,211,196.14010133912274,4373.924259862437,1
299.4,310.7,45.7,213,149.33037080063482,6824.397945589012,1
299.4,310.8,53.9,215,144.09438304465183,7766.687246106733,1
299.4,310.8,33.6,217,169.85544280408814,5707.142878217362,1
299.4,310.7,45.7,219,156.24187463853238,7140.25367098093,2
299.3,310.7,48.9,222,143.8849435344125,7035.973738832772,2
299.2,310.7,27.0,225,181.898214642849,4911.251795356923,1
299.3,310.8,42.4,0,149.33037080063482,6331.607721946916,1
299.3,310.9,25.1,2,191.21827284849874,4799.578648497319,2
299.3,310.9,32.4,5,174.77727129471214,5662.783589948673,1
299.4,310.9,40.1,7,154.25219929125885,6185.51319157948,2
299.4,310.9,27.8,10,183.36429121452426,5097.527295763774,1
299.4,310.9,47.3,12,151.42476590302803,7162.391427213225,2
299.3,310.8,43.5,15,155.29939684245542,6755.523762646811,1
299.2,310.7,42.6,17,160.74482410867773,6847.729507029671,1
299.2,310.7,44.0,19,154.67107831173746,6805.527445716449,1
299.3,310.8,46.9,21,145.66517937144673,6831.696912520852,1
299.2,310.7,29.4,23,171.3215193757634,5036.852669647444,0
299.2,310.6,33.3,28,175.4055898254301,5841.006141186822,1
299.2,310.5,48.9,30,139.17255455402784,6805.537917691961,0
299.2,310.5,33.5,35,162.1061809252333,5430.557060995316,2
299.2,310.5,45.8,38,145.66517937144673,6671.46521521226,1
299.1,310.5,43.1,40,150.48228810695107,6485.786617409592,1
299.2,310.6,61.9,42,143.46606451393387,8880.549393412506,1
299.1,310.6,37.1,44,165.14305382370344,6126.807296859398,1
299.1,310.5,37.8,46,155.50883635269474,5878.234014131861,1
299.0,310.4,34.3,48,157.49851169996828,5402.198951308911,1
298.9,310.3,35.2,50,162.4203401905923,5717.1959747088495,2
299.1,310.5,43.0,53,149.53981031087415,6430.211843367588,2
299.0,310.5,27.9,56,183.7831702350029,5127.550449556581,1
299.1,310.5,54.9,58,139.17255455402784,7640.573245016129,1
299.1,310.5,35.2,60,156.66075365901102,5514.458528797189,1
299.1,310.5,36.6,62,160.43066484331877,5871.762333265467,1
299.1,310.5,61.4,64,145.4557398612074,8930.982427478135,1
299.1,310.4,51.4,66,159.59290680236148,8203.07540964138,2
299.1,310.4,49.3,69,148.91149178015618,7341.3365447617,2
299.1,310.5,27.4,72,182.10765415308833,4989.74972379462,1
299.1,310.5,26.9,74,181.79349488772937,4890.24501247992,1
299.1,310.5,48.8,76,148.59733251479722,7251.549826722104,1
299.1,310.6,49.7,78,138.85839528866885,6901.262245846842,1
299.1,310.6,43.2,80,151.738925168387,6555.121567274319,2
299.2,310.6,39.7,83,160.6401043535581,6377.412142836257,1
299.2,310.6,50.9,85,151.11060663766904,7691.529877857353,2
299.2,310.6,41.1,88,156.87019316925034,6447.364939256189,1
299.1,310.6,26.0,90,188.07668019490893,4889.993685067632,1
299.1,310.4,45.3,92,159.0693080267632,7205.839653612372,1
299.0,310.4,49.6,94,140.21975210522442,6954.899704419131,1
299.0,310.4,41.5,96,155.29939684245542,6444.9249689619,1
298.9,310.2,20.0,98,219.80676599616584,4396.135319923316,2
299.0,310.3,29.7,101,176.87166639710534,5253.088491994029,2
299.1,310.4,54.5,104,143.36134475881423,7813.193289355376,0
299.0,310.4,38.8,109,158.33626974092556,6143.447265947912,1
299.0,310.3,68.6,111,136.44984092091667,9360.459087174882,2
299.0,310.3,39.9,114,162.52505994571194,6484.749891833906,1
299.0,310.4,28.0,116,179.3849405199772,5022.778334559362,1
298.9,310.3,44.1,118,152.4719634542246,6724.013588331305,1
299.0,310.4,39.8,120,159.59290680236148,6351.797690733986,1
299.0,310.4,45.2,122,145.97933863680572,6598.266106383619,2
299.0,310.4,21.2,125,207.449834892046,4397.936499711375,1
299.0,310.4,36.1,127,163.88641676226754,5916.299645117859,1
299.1,310.4,31.0,129,173.52063423327624,5379.139661231564,1
299.0,310.4,37.1,131,170.1696020694471,6313.292236776488,2
299.0,310.4,31.1,134,168.17992672217358,5230.395721059598,1
299.0,310.5,56.8,136,139.90559283986545,7946.637673304357,0
299.0,310.6,34.2,141,166.19025137490004,5683.706597021582,2
299.1,310.6,39.7,144,167.76104770169493,6660.113593757289,1
299.1,310.5,38.4,146,154.04275978101953,5915.24197559115,1
299.1,310.6,48.0,148,139.4867138193868,6695.362263330567,0
299.2,310.6,48.4,153,150.1681288415921,7268.1374359330575,0
299.1,310.6,23.9,158,201.1666495848664,4807.8829250783065,1
299.2,310.6,30.6,160,178.44246272390023,5460.339359351347,0
299.1,310.6,49.5,165,146.2934979021647,7241.528146157152,2
299.1,310.6,28.0,168,187.55308141931064,5251.486279740698,0
299.1,310.6,24.1,173,190.38051480754146,4588.170406861749,1
299.2,310.7,36.3,175,161.26842288427605,5854.04375069922,1
299.2,310.8,39.8,177,157.28907218972896,6260.105073151212,2
299.2,310.8,30.4,180,184.41148876572086,5606.1092584779135,0
299.1,310.8,38.4,185,158.85986851652387,6100.218951034517,2
299.1,310.7,51.1,188,137.07815945163463,7004.69394797853,1
298.9,310.6,52.6,190,142.73302622809626,7507.757179597864,1
299.0,310.6,22.2,192,187.134202398832,4154.37929325407,2
298.9,310.5,29.2,195,171.74039839624203,5014.8196331702675,1
298.9,310.6,25.3,197,180.1179788058148,4556.984863787115,2
298.8,310.5,52.8,200,144.93214108560912,7652.417049320161,1
298.8,310.5,55.8,202,135.50736312483974,7561.310862366057,0
298.8,310.5,46.4,207,153.3097214951819,7113.5710773764395,1
298.8,310.6,25.4,209,188.80971848074657,4795.766849410963,1
298.8,310.6,39.1,211,167.76104770169493,6559.456965136273,1
298.9,310.6,38.8,213,159.0693080267632,6171.889151438411,0
298.9,310.7,33.6,218,171.5309588860027,5763.440218569691,2
298.9,310.6,33.0,221,169.12240451825053,5581.039349102268,0
298.8,310.6,33.3,0,172.89231570255828,5757.31411289519,1
298.9,310.6,52.7,2,145.24630035096808,7654.480028496018,1
298.8,310.5,32.8,4,175.7197490907891,5763.607770177882,2
298.9,310.6,38.1,7,165.98081186466072,6323.868932043574,1
298.8,310.6,33.8,9,171.74039839624203,5804.82546579298,2
298.9,310.6,43.8,12,147.23597569824162,6448.9357355829825,1
298.9,310.6,35.8,14,175.82446884590874,6294.515984683532,2
298.9,310.5,26.9,17,179.8038195404558,4836.722745638261,1
298.9,310.5,39.9,19,149.6445300659938,5970.816749633152,0
298.9,310.4,44.4,24,160.5353845984384,7127.771076170665,2
298.9,310.5,38.5,27,159.69762655748113,6148.3586224630235,2
298.9,310.4,26.3,30,182.10765415308833,4789.431304226223,1
298.9,310.3,39.0,32,150.37756835183143,5864.725165721426,1
298.8,310.2,33.1,34,167.02800941585733,5528.627111664878,2
298.7,310.1,45.6,37,150.27284859671175,6852.441896010057,0
298.7,310.0,31.8,42,171.42623913088303,5451.3544043620805,1
298.7,310.1,37.6,44,163.1533784764299,6134.567030713764,1
